feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,helmet,vest
0.024024024605751038,0.017642643302679062,0.2541291415691376,53.623497009277344,71.1509017944336,189.35360717773438,52.637969970703125,39.178489685058594,67.47187805175781,0.2541291415691376,0.012597722001373768,0.000357382174115628,0.013937904499471188,0.0,89.23225402832031,116.64047241210938,166.86866760253906,53.25212860107422,50.845401763916016,73.82182312011719,0.013937904499471188,0,0
0.0003467406495474279,0.11213592439889908,0.21539528667926788,50.552913665771484,83.07947540283203,149.62301635742188,44.71714782714844,54.6054801940918,68.22422790527344,0.21539528667926788,0.041838742792606354,0.11057030409574509,0.13768436014652252,0.0775565356016159,65.3289794921875,129.4292755126953,160.4007568359375,45.17890167236328,63.405540466308594,57.400997161865234,0.13768436014652252,0,0
0.02689075656235218,0.13781513273715973,0.07478991895914078,33.262184143066406,92.29663848876953,142.028564453125,51.68040466308594,49.27619171142578,61.633663177490234,0.13781513273715973,0.0,0.0,0.0,0.0,91.2430648803711,102.65921020507812,154.107666015625,27.556501388549805,56.74663543701172,54.20319747924805,0.0,0,0
0.0,0.004468719009310007,0.02631578966975212,29.73287010192871,103.40665435791016,177.5709991455078,51.446285247802734,59.88570022583008,71.05492401123047,0.02631578966975212,0.003939393907785416,0.0,0.004848484881222248,0.0,55.33848571777344,66.64242553710938,143.2696990966797,56.456417083740234,46.68159866333008,79.43218231201172,0.004848484881222248,0,1
0.0,0.0,0.0,74.97845458984375,43.62424087524414,86.04107666015625,54.44028854370117,20.832122802734375,44.01227569580078,0.0,0.0,0.0,0.0,0.0,77.04093933105469,44.17323303222656,93.89856719970703,51.54660415649414,32.77881622314453,76.16453552246094,0.0,1,0
0.017189836129546165,0.44738414883613586,0.013552566058933735,14.149974822998047,133.73313903808594,128.00244140625,6.6362104415893555,40.77056121826172,65.0560531616211,0.44738414883613586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.004181601107120514,0.22441259026527405,0.004181601107120514,14.869972229003906,124.64317321777344,166.29171752929688,25.86562728881836,45.74754333496094,84.57245635986328,0.22441259026527405,0.0,0.0,0.02642696537077427,0.0,63.25462341308594,27.49225425720215,132.75013732910156,45.03957748413086,41.68532180786133,49.31463623046875,0.02642696537077427,0,1
0.0,0.006470588035881519,0.05000000074505806,47.79941177368164,110.30823516845703,123.32588195800781,62.59708786010742,51.646175384521484,93.04222106933594,0.05000000074505806,0.0,0.0,7.913896843092516e-05,0.0,56.0096549987793,11.521130561828613,208.4337615966797,59.69559860229492,20.849529266357422,67.62834167480469,7.913896843092516e-05,0,0
0.0,0.012205387465655804,0.17550505697727203,38.15025329589844,67.84890747070312,197.125,58.19849395751953,30.639610290527344,49.88700866699219,0.17550505697727203,0.0,0.0,0.0,0.0,115.4985122680664,141.2194366455078,223.194091796875,2.765129804611206,15.943049430847168,45.03209686279297,0.0,0,0
0.0,0.0,0.12154150009155273,117.16996002197266,49.29001998901367,146.7747039794922,51.616783142089844,22.683908462524414,42.706783294677734,0.12154150009155273,0.019541842862963676,0.0,0.035624124109745026,0.0,118.06573486328125,64.8681640625,149.4221649169922,64.05663299560547,36.19312286376953,49.84916305541992,0.035624124109745026,0,0
0.09215686470270157,0.3901960849761963,0.0,20.700000762939453,127.93333435058594,159.43136596679688,35.88273620605469,44.92620849609375,50.606075286865234,0.3901960849761963,0.2194092869758606,0.0,0.02362869121134281,0.008438818156719208,40.19156265258789,65.93333435058594,119.81856536865234,36.01068115234375,78.45143127441406,58.369041442871094,0.2194092869758606,0,0
0.04697771370410919,0.05611672252416611,0.21075837314128876,49.74410629272461,72.5726318359375,160.8248291015625,64.40413665771484,51.491573333740234,50.5528678894043,0.21075837314128876,4.4658143451670185e-05,0.0014886046992614865,0.009809904731810093,0.0,69.29301452636719,104.27205657958984,155.90383911132812,64.6460189819336,58.68782043457031,55.353981018066406,0.009809904731810093,0,0
0.0,0.0,0.08292683213949203,101.751220703125,50.8878059387207,109.50801086425781,64.75578308105469,28.171783447265625,63.70780944824219,0.08292683213949203,0.0,0.0,0.00012210012937430292,0.0,127.65409088134766,35.77753448486328,186.2025604248047,68.5885238647461,30.50089454650879,46.93572998046875,0.00012210012937430292,1,0
0.0,0.0,0.09984639286994934,102.15514373779297,102.55223083496094,174.15206909179688,74.84308624267578,57.554874420166016,53.56389236450195,0.09984639286994934,0.42907801270484924,0.0,0.3950576186180115,0.16965869069099426,28.297428131103516,199.21409606933594,179.188720703125,31.756301879882812,60.65127182006836,79.1940689086914,0.42907801270484924,0,0
0.02594859153032303,0.05018359795212746,0.02031823806464672,25.11162757873535,106.16890716552734,132.26266479492188,41.0941047668457,54.35184097290039,75.99737548828125,0.05018359795212746,0.0,0.0002778892812784761,0.0072868745774030685,0.0,85.99876403808594,93.36418914794922,116.41717529296875,78.7891616821289,37.27311325073242,86.93791198730469,0.0072868745774030685,1,0
0.0,6.825006857980043e-05,0.3914141356945038,22.109540939331055,49.77566146850586,174.5152130126953,34.29389190673828,46.97641372680664,53.87601089477539,0.3914141356945038,0.0,0.0,0.00794223789125681,0.0,63.32353591918945,49.4492073059082,136.4173126220703,54.9449348449707,24.431846618652344,60.06367111206055,0.00794223789125681,0,0
0.24883607029914856,0.0406763032078743,0.13183043897151947,23.845993041992188,92.23756408691406,190.35971069335938,31.444059371948242,51.655059814453125,49.9075813293457,0.24883607029914856,0.02671222761273384,0.3669532537460327,0.003012933535501361,0.04063786193728447,57.93184280395508,79.8918685913086,145.91607666015625,34.77583694458008,53.490047454833984,62.97563171386719,0.3669532537460327,0,0
0.4334975481033325,0.0016420361353084445,0.009852216579020023,31.97208595275879,126.89491271972656,125.33661651611328,37.310142517089844,61.18508529663086,51.94015884399414,0.4334975481033325,0.0,0.0,0.0,0.0,113.16710662841797,30.00052833557129,104.7273941040039,61.844581604003906,38.02198028564453,43.550697326660156,0.0,0,0
0.560606062412262,0.10606060922145844,0.0,20.93181800842285,118.3712158203125,143.09091186523438,8.05491828918457,32.41946029663086,34.92144012451172,0.560606062412262,0.0,0.0,0.038054969161748886,0.0,13.095137596130371,72.55232238769531,134.2061309814453,16.33354949951172,24.500246047973633,43.630374908447266,0.038054969161748886,0,0
0.0,0.002263083355501294,0.6905233263969421,28.90721321105957,26.83536148071289,206.9117431640625,43.18700408935547,27.28872299194336,46.27687454223633,0.6905233263969421,0.02129688486456871,0.27835801243782043,0.01344110444188118,0.01988920196890831,41.63154983520508,77.84342956542969,190.8841094970703,19.795909881591797,42.02383804321289,56.43619918823242,0.27835801243782043,0,0
0.0,0.0,0.1474747508764267,16.509090423583984,47.692928314208984,125.76363372802734,27.398508071899414,20.73621368408203,45.97314453125,0.1474747508764267,0.0,0.0,0.0,0.0,45.67634201049805,46.78418731689453,126.88362884521484,53.25519561767578,29.354816436767578,63.28620910644531,0.0,0,0
0.12393162399530411,0.018925519660115242,0.41605615615844727,32.08394241333008,52.27808380126953,207.95237731933594,33.99791717529297,44.088191986083984,45.19522476196289,0.41605615615844727,0.02357717789709568,0.0,0.0014958330430090427,0.0,66.86566162109375,35.442054748535156,118.0997543334961,32.89318084716797,28.48867416381836,66.7709732055664,0.02357717789709568,0,0
0.02031063288450241,0.031063321977853775,0.0,75.82556915283203,39.89605712890625,71.25089263916016,49.58401107788086,32.55646514892578,43.282203674316406,0.031063321977853775,0.0,0.0,0.016304347664117813,0.0,40.90579605102539,60.13496398925781,88.68659210205078,42.45127487182617,33.88804244995117,64.87383270263672,0.016304347664117813,0,0
0.48706895112991333,0.15948276221752167,0.006465517450124025,20.90732765197754,156.05172729492188,143.28233337402344,19.6488037109375,57.51777648925781,52.68976593017578,0.48706895112991333,0.0,0.0,0.0018289894796907902,0.0,91.16140747070312,32.41197967529297,167.78326416015625,51.867286682128906,30.878376007080078,60.66231918334961,0.0018289894796907902,0,0
0.44343891739845276,0.013574660755693913,0.05203619971871376,36.21945571899414,111.7669677734375,158.29638671875,27.602859497070312,57.799171447753906,48.94451904296875,0.44343891739845276,0.0,0.0,0.0,0.0,60.4046516418457,26.801828384399414,172.05982971191406,37.13677215576172,22.110258102416992,43.26156234741211,0.0,0,0
0.0,0.0,0.23151515424251556,102.1609115600586,66.68939208984375,178.33909606933594,82.22779083251953,37.53044128417969,60.461341857910156,0.23151515424251556,0.028058644384145737,0.0,0.13549038767814636,0.0,90.97051239013672,57.199951171875,122.38809967041016,45.75532150268555,58.3629150390625,63.99002456665039,0.13549038767814636,0,0
0.020518207922577858,0.0849439799785614,0.09320728480815887,36.59621810913086,80.43963623046875,118.22913360595703,44.652103424072266,39.9206657409668,76.68269348144531,0.09320728480815887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.01175213698297739,0.24572649598121643,0.2083333283662796,17.47008514404297,155.3621826171875,209.96153259277344,25.906002044677734,80.92922973632812,45.235477447509766,0.24572649598121643,0.0,0.0,0.05275480076670647,0.0,8.260184288024902,124.40846252441406,137.91024780273438,13.73599624633789,28.526844024658203,51.51761245727539,0.05275480076670647,0,0
0.0,0.0007627765298821032,0.30091533064842224,21.39588165283203,77.78642272949219,182.51602172851562,38.246524810791016,52.7650146484375,71.20307922363281,0.30091533064842224,0.0,0.0,0.0,0.0,98.67279052734375,97.97067260742188,160.35391235351562,31.377613067626953,40.22222137451172,50.91967010498047,0.0,0,0
0.08695652335882187,0.25362318754196167,0.019927537068724632,15.573369979858398,120.82337188720703,142.21104431152344,6.800206184387207,49.992305755615234,64.55247497558594,0.25362318754196167,0.1212492361664772,0.0642988383769989,0.12333129346370697,0.0363747701048851,58.83588409423828,96.4150619506836,164.59130859375,55.35416030883789,82.21144104003906,65.32683563232422,0.12333129346370697,0,0
0.0,0.0,0.42118778824806213,17.02664566040039,46.31557083129883,179.91781616210938,23.958663940429688,17.56368637084961,62.96363830566406,0.42118778824806213,0.0,0.0,0.012169018387794495,0.0,114.95374298095703,46.95623779296875,118.09473419189453,59.40827560424805,31.88735580444336,59.72393798828125,0.012169018387794495,1,0
0.0,0.08363636583089828,0.19720280170440674,22.055383682250977,132.30154418945312,232.08335876464844,46.73222351074219,68.25394439697266,46.358558654785156,0.19720280170440674,0.0,0.0,0.13590127229690552,0.0,11.026849746704102,130.67965698242188,101.2851791381836,8.334694862365723,32.52341079711914,60.02625274658203,0.13590127229690552,0,0
0.0,0.1915123462677002,0.038734566420316696,30.14336395263672,108.34660339355469,168.8711395263672,40.1312255859375,59.82677459716797,68.52879333496094,0.1915123462677002,0.0,0.0,0.03440513461828232,0.0,72.26689910888672,42.53334426879883,72.88558197021484,40.697784423828125,31.56549072265625,64.74114990234375,0.03440513461828232,0,0
0.0,0.009569377638399601,0.259330153465271,32.394256591796875,74.5464096069336,164.31674194335938,47.84008026123047,52.17245101928711,62.94749069213867,0.259330153465271,0.0,0.0,0.00039277298492379487,0.0,83.42066192626953,21.699724197387695,200.21995544433594,59.08919143676758,25.5208740234375,26.454038619995117,0.00039277298492379487,1,0
0.0,0.0,0.22200772166252136,33.6563720703125,30.382240295410156,134.7644805908203,55.90644454956055,21.344404220581055,48.45161056518555,0.22200772166252136,0.0,0.0,0.0,0.0,39.71582794189453,17.36100196838379,140.6016082763672,41.13922119140625,9.905877113342285,57.75321578979492,0.0,0,0
0.190476194024086,0.5164021253585815,0.012698412872850895,33.421165466308594,182.8560791015625,156.1978759765625,46.77104568481445,73.87793731689453,72.33039855957031,0.5164021253585815,0.0,0.0,0.2809523940086365,0.0,58.879364013671875,110.63967895507812,146.41905212402344,56.27154541015625,52.18464279174805,79.3643569946289,0.2809523940086365,0,0
0.0,0.0,0.07407407462596893,174.1666717529297,129.63888549804688,176.50926208496094,3.8502044677734375,50.706939697265625,36.33906555175781,0.07407407462596893,0.0,0.0,0.04637681320309639,0.0,28.341304779052734,153.5065155029297,173.6253662109375,58.13615036010742,49.757972717285156,64.51219177246094,0.04637681320309639,0,1
0.0,0.0,0.2576923072338104,117.5,50.21923065185547,161.66346740722656,53.96891784667969,32.3134880065918,62.32295227050781,0.2576923072338104,0.0,0.0,0.0,0.0,37.78275680541992,136.56838989257812,182.98419189453125,64.96958923339844,52.28034973144531,57.970458984375,0.0,0,0
0.0139860138297081,0.07517482340335846,0.005244755186140537,32.395103454589844,106.24213409423828,155.8295440673828,53.42987060546875,40.340030670166016,65.67752075195312,0.07517482340335846,0.019429689273238182,0.008806262165307999,0.004612803924828768,0.0,84.14859008789062,54.470787048339844,124.41584777832031,49.07927703857422,30.34676742553711,49.9382438659668,0.019429689273238182,0,0
0.0,0.0162756759673357,0.22258390486240387,31.63026237487793,55.594120025634766,144.8875274658203,39.59408950805664,39.01209259033203,78.6707763671875,0.22258390486240387,0.0,0.0,0.002733070170506835,0.0,82.02729797363281,28.781490325927734,77.69254302978516,36.800384521484375,20.585643768310547,56.264564514160156,0.002733070170506835,1,0
0.0,0.001754386001266539,0.09707602113485336,43.8187141418457,84.67485046386719,132.46900939941406,54.16498565673828,39.675106048583984,65.68910217285156,0.09707602113485336,0.12995116412639618,0.0008681497420184314,0.14432989060878754,0.051003798842430115,46.17884063720703,115.87173461914062,151.22305297851562,59.127933502197266,67.32727813720703,69.51434326171875,0.14432989060878754,1,1
0.0,0.011904762126505375,0.17619048058986664,20.03333282470703,70.82380676269531,149.68333435058594,27.5268497467041,37.350494384765625,54.4293098449707,0.17619048058986664,0.0,0.0,0.0015756302746012807,0.0,124.68513488769531,30.86160659790039,151.84585571289062,57.29412841796875,28.37014389038086,73.24610137939453,0.0015756302746012807,1,0
0.0,0.009945536032319069,0.2372128814458847,44.037471771240234,65.2585220336914,138.20880126953125,50.685447692871094,53.540218353271484,55.657470703125,0.2372128814458847,0.0,0.0,0.002445652149617672,0.0,50.66331481933594,30.5033016204834,141.48765563964844,56.94806671142578,44.946353912353516,73.40567779541016,0.002445652149617672,0,0
0.5483523011207581,0.09170454740524292,0.11880681663751602,28.930227279663086,156.95545959472656,192.08204650878906,24.388086318969727,85.72254180908203,53.40650177001953,0.5483523011207581,0.0,0.0,0.042223379015922546,0.0,92.27153778076172,62.54909896850586,151.64419555664062,38.81913375854492,58.449214935302734,61.71504211425781,0.042223379015922546,0,0
0.0,0.08015340566635132,0.09952061623334885,53.11620330810547,143.7959747314453,175.46221923828125,72.94358825683594,70.58451843261719,53.82853698730469,0.09952061623334885,0.02327674813568592,0.0,0.11607510596513748,0.0,44.21193313598633,71.29012298583984,118.92705535888672,40.6240234375,40.08662796020508,65.0179443359375,0.11607510596513748,0,0
0.0,0.0,0.19876733422279358,67.17411041259766,54.92604064941406,153.9630126953125,64.38594818115234,27.998884201049805,70.75402069091797,0.19876733422279358,0.0,0.0,0.015828460454940796,0.0,103.75111389160156,53.323429107666016,193.5207061767578,55.03007888793945,29.24268913269043,55.08952331542969,0.015828460454940796,0,0
0.0,0.0006489292718470097,0.3491239547729492,70.58663177490234,74.31407928466797,165.27059936523438,60.82326126098633,56.3490104675293,65.3644790649414,0.3491239547729492,0.05660044774413109,0.003526507643982768,0.000881626910995692,0.034794874489307404,87.12031555175781,66.23522186279297,101.19695281982422,36.22306823730469,41.08506393432617,60.91361618041992,0.05660044774413109,0,0
0.0,0.0,0.5475519299507141,111.65611267089844,40.027427673339844,179.13099670410156,39.466636657714844,48.21537399291992,65.5755386352539,0.5475519299507141,0.0,0.0,0.0,0.0,110.29032897949219,90.61681365966797,133.27557373046875,30.52123260498047,44.063724517822266,52.18372344970703,0.0,0,0
0.0,0.04900284856557846,0.4803418815135956,26.654701232910156,43.7857551574707,176.9971466064453,30.958465576171875,40.054718017578125,55.63985061645508,0.4803418815135956,0.3671785891056061,0.25476086139678955,0.009390083141624928,0.16164985299110413,45.830101013183594,109.48705291748047,139.25010681152344,34.62223434448242,58.95153045654297,66.91506958007812,0.3671785891056061,0,0
0.0007876496529206634,0.14477001130580902,0.0616467110812664,31.34541130065918,71.03617858886719,111.7308349609375,51.91225814819336,39.63018798828125,58.69578170776367,0.14477001130580902,0.0,0.0,0.0,0.0,102.80872344970703,105.313720703125,142.46669006347656,35.63064193725586,40.841949462890625,50.357215881347656,0.0,0,0
0.0,0.04342857003211975,0.014285714365541935,75.7760009765625,82.91200256347656,81.72856903076172,72.59395599365234,46.716094970703125,63.07673263549805,0.04342857003211975,0.0,0.0,0.0027641276828944683,0.0,121.59541320800781,100.02896881103516,138.8130645751953,18.286527633666992,29.996915817260742,52.704864501953125,0.0027641276828944683,0,0
0.36139169335365295,0.09988776594400406,0.1268237978219986,50.81144714355469,107.51515197753906,144.28843688964844,52.207847595214844,76.67483520507812,60.70388412475586,0.36139169335365295,0.025115206837654114,0.0,0.12350230664014816,0.0,63.47211837768555,68.8364028930664,87.44078063964844,60.13644027709961,49.62696838378906,67.13309478759766,0.12350230664014816,0,0
0.0,0.019100792706012726,0.3787834346294403,40.97061538696289,52.68527603149414,192.86541748046875,51.5705451965332,44.653602600097656,63.50996780395508,0.3787834346294403,0.003394790692254901,0.006145741790533066,0.09218613058328629,0.0,44.99607849121094,57.763885498046875,207.8998565673828,14.014684677124023,37.636356353759766,34.50907897949219,0.09218613058328629,0,0
0.6983333230018616,0.028999999165534973,0.0023333332501351833,25.433666229248047,134.0576629638672,234.11700439453125,4.528237342834473,44.81377410888672,40.31464385986328,0.6983333230018616,0.001266765990294516,0.0023099849931895733,0.1450074464082718,0.0,10.738375663757324,117.76139831542969,168.48196411132812,12.100290298461914,36.25483703613281,55.00242614746094,0.1450074464082718,0,0
0.0007272727089002728,0.201766237616539,0.5270649194717407,21.463376998901367,50.913299560546875,180.51657104492188,23.393413543701172,55.44099426269531,54.7786979675293,0.5270649194717407,0.10117030143737793,0.000443906377768144,0.001963949529454112,0.0,29.315227508544922,84.84317779541016,150.6650390625,9.981698989868164,45.8735466003418,59.56318664550781,0.10117030143737793,0,0
0.008131377398967743,0.4485012888908386,0.0,17.940528869628906,111.57286071777344,179.49314880371094,13.453842163085938,46.916160583496094,71.98916625976562,0.4485012888908386,0.06985160708427429,0.0,0.30577874183654785,0.03435878828167915,15.780431747436523,132.2450714111328,138.843505859375,14.875164031982422,49.80072021484375,71.76688385009766,0.30577874183654785,0,0
0.0,0.0016635244246572256,0.18143506348133087,35.27070999145508,85.36420440673828,188.98126220703125,55.521240234375,53.552799224853516,60.39064407348633,0.18143506348133087,0.0,0.0021308979485183954,0.0008735358132980764,0.0,97.84143829345703,70.2475814819336,171.83856201171875,37.69258117675781,42.596473693847656,67.29313659667969,0.0021308979485183954,0,0
0.0,0.0,0.29432013630867004,72.38485717773438,77.38140869140625,179.11532592773438,65.73112487792969,41.05910873413086,77.17174530029297,0.29432013630867004,0.00036413289490155876,0.0,0.37528449296951294,0.0,46.26140213012695,109.2818374633789,167.43714904785156,57.035072326660156,50.62699508666992,63.41585159301758,0.37528449296951294,0,0
0.0,0.0,0.3076923191547394,80.67582702636719,34.28571319580078,145.87911987304688,72.18911743164062,23.35654640197754,46.857120513916016,0.3076923191547394,0.18655462563037872,0.19579832255840302,0.0,0.0,71.86764526367188,67.83655548095703,177.25294494628906,40.268672943115234,30.32178497314453,73.28669738769531,0.19579832255840302,0,0
0.09166666865348816,0.02083333395421505,0.09583333134651184,16.504167556762695,73.64167022705078,165.52915954589844,3.5035672187805176,23.23172950744629,39.62016677856445,0.09583333134651184,0.0,0.0,0.0,0.0,88.39839935302734,11.240641593933105,202.57040405273438,49.92640686035156,17.13782501220703,41.73659896850586,0.0,0,0
0.0,0.10677492618560791,0.012135498225688934,11.447704315185547,105.82320404052734,177.35865783691406,10.66651725769043,40.90556335449219,60.802528381347656,0.10677492618560791,0.0,0.0,0.0037385402247309685,0.0,109.2154541015625,31.84984016418457,152.95425415039062,48.653560638427734,30.529617309570312,35.23149108886719,0.0037385402247309685,1,0
